timestamp,x1,x2,x3,x4,x5
t_45,-0.5715613187423437,-0.9589242746631385,-0.03317921654755682,0.9379999767747389,0.6247239537541924
t_46,-0.6378787095168519,-0.9319854373314465,0.05012700988217361,0.9635977716831623,0.5575608416497293
t_47,-0.699768949928969,-0.8985782234807301,0.13308533347919366,0.9825077869863731,0.48652801944938745
t_48,-0.7568024953079283,-0.858934493426592,0.21511998808781552,0.9945987791111761,0.4121184852417566
t_49,-0.8085835085183526,-0.81332939156758,0.29566161820916087,0.9997868314142212,0.33484867293726484
t_50,-0.85475260723884,-0.7620794367656801,0.37415123057121996,0.998035936599308,0.255254867996516
t_51,-0.8949893582285835,-0.7055403255703919,0.4500440737806176,0.9893582466233818,0.17388948538043356
t_52,-0.9290145012707619,-0.6441044635329318,0.5228134191296795,0.9738139883567686,0.09131723555475108
t_53,-0.9565918873575748,-0.5781982417443089,0.5919542163183625,0.9515110455830006,0.008111205158484576
t_54,-0.977530117665097,-0.5082790774992584,0.6569865987187891,0.9226042102393402,-0.0751511204618093
t_55,-0.9916838719427692,-0.43483223962507717,0.7174592138543593,0.8872941080946953,-0.15789186524671434
t_56,-0.9989549170979283,-0.3583674805089503,0.7729523559784831,0.8458258063211977,-0.23953677313031763
t_57,-0.999292788975378,-0.27941549819892586,0.8230808790115055,0.7984871126234903,-0.31951919362227366
t_58,-0.9926951426001528,-0.19852425313306205,0.867496869618806,0.7456065777304671,-0.3972840146039607
t_59,-0.9792077684526455,-0.11625516506022966,0.9058920618777584,0.6875512151130604,-0.4722915150433833
t_60,-0.9589242746631385,-0.03317921654755682,0.9379999767747389,0.6247239537541924,-0.5440211108893698
t_61,-0.9319854373314468,0.050127009882172724,0.9635977716831621,0.5575608416497309,-0.611974968146987
t_62,-0.8985782234807297,0.13308533347919455,0.9825077869863732,0.4865280194493859,-0.6756814580578302
t_63,-0.858934493426592,0.21511998808781552,0.9945987791111761,0.4121184852417566,-0.7346984304047954
t_64,-0.81332939156758,0.29566161820916087,0.9997868314142212,0.33484867293726484,-0.7886162822232232
t_65,-0.7620794367656801,0.37415123057121996,0.998035936599308,0.255254867996516,-0.8370608006202002
t_66,-0.7055403255703919,0.4500440737806176,0.9893582466233818,0.17388948538043356,-0.8796957599716702
t_67,-0.6441044635329318,0.5228134191296795,0.9738139883567686,0.09131723555475108,-0.9162252554717099
t_68,-0.5781982417443089,0.5919542163183625,0.9515110455830006,0.008111205158484576,-0.9463957568381085
t_69,-0.5082790774992584,0.6569865987187891,0.9226042102393402,-0.0751511204618093,-0.9699978679206785
t_70,-0.43483223962507717,0.7174592138543593,0.8872941080946953,-0.15789186524671434,-0.9868677799998741
t_71,-0.3583674805089503,0.7729523559784831,0.8458258063211977,-0.23953677313031763,-0.9968884086891803
t_72,-0.27941549819892586,0.8230808790115055,0.7984871126234903,-0.31951919362227366,-0.9999902065507035
t_73,-0.19852425313306205,0.867496869618806,0.7456065777304671,-0.3972840146039607,-0.9961516457840618
t_74,-0.11625516506022966,0.9058920618777584,0.6875512151130604,-0.4722915150433833,-0.9853993676385008
t_75,-0.03317921654755682,0.9379999767747389,0.6247239537541924,-0.5440211108893698,-0.9678079975112615
t_76,0.050127009882172724,0.9635977716831621,0.5575608416497309,-0.611974968146987,-0.9434996270154853
t_77,0.13308533347919455,0.9825077869863732,0.4865280194493859,-0.6756814580578302,-0.9126429666123352
t_78,0.21511998808781552,0.9945987791111761,0.4121184852417566,-0.7346984304047954,-0.8754521746884285
t_79,0.29566161820916087,0.9997868314142212,0.33484867293726484,-0.7886162822232232,-0.8321853712052661
t_80,0.37415123057121996,0.998035936599308,0.255254867996516,-0.8370608006202002,-0.7831428462365889
t_81,0.4500440737806176,0.9893582466233818,0.17388948538043356,-0.8796957599716702,-0.72866497582717
t_82,0.5228134191296795,0.9738139883567686,0.09131723555475108,-0.9162252554717099,-0.6691298596378473
t_83,0.5919542163183625,0.9515110455830006,0.008111205158484576,-0.9463957568381085,-0.6049506967725858
t_84,0.6569865987187891,0.9226042102393402,-0.0751511204618093,-0.9699978679206785,-0.5365729180004349
t_85,0.7174592138543593,0.8872941080946953,-0.15789186524671434,-0.9868677799998741,-0.4644710942759548
t_86,0.7729523559784831,0.8458258063211977,-0.23953677313031763,-0.9968884086891803,-0.3891456430143472
t_87,0.8230808790115055,0.7984871126234903,-0.31951919362227366,-0.9999902065507035,-0.3111193549811273
t_88,0.867496869618806,0.7456065777304671,-0.3972840146039607,-0.9961516457840618,-0.2309337659011698
t_89,0.9058920618777584,0.6875512151130604,-0.4722915150433833,-0.9853993676385008,-0.14914539796976856
t_90,0.9379999767747389,0.6247239537541924,-0.5440211108893698,-0.9678079975112615,-0.06632189735120068
t_91,0.9635977716831621,0.5575608416497309,-0.611974968146987,-0.9434996270154853,0.016961905527831684
t_92,0.9825077869863732,0.4865280194493859,-0.6756814580578302,-0.9126429666123352,0.10012798554657452
t_93,0.9945987791111761,0.4121184852417566,-0.7346984304047954,-0.8754521746884285,0.182599134631134
t_94,0.9997868314142212,0.33484867293726484,-0.7886162822232232,-0.8321853712052661,0.2638029678247669
t_95,0.998035936599308,0.255254867996516,-0.8370608006202002,-0.7831428462365889,0.34317589588364844
t_96,0.9893582466233818,0.17388948538043356,-0.8796957599716702,-0.72866497582717,0.4201670368266409
t_97,0.9738139883567681,0.0913172355547493,-0.9162252554717106,-0.669129859637846,0.4942420392912703
t_98,0.9515110455830011,0.008111205158486352,-0.946395756838108,-0.6049506967725873,0.5648867911601159
t_99,0.9226042102393402,-0.0751511204618093,-0.9699978679206785,-0.5365729180004349,0.6316109877182386
t_100,0.8872941080946944,-0.1578918652467161,-0.9868677799998744,-0.46447109427595323,0.6939515345770562
t_101,0.8458258063211986,-0.2395367731303159,-0.9968884086891802,-0.3891456430143488,0.7514757617469594
t_102,0.7984871126234903,-0.31951919362227366,-0.9999902065507035,-0.3111193549811273,0.8037844265516209
t_103,0.745606577730466,-0.3972840146039623,-0.9961516457840616,-0.23093376590116807,0.8505144845424771
t_104,0.6875512151130617,-0.47229151504338174,-0.9853993676385011,-0.1491453979697703,0.8913416091820802
t_105,0.6247239537541924,-0.5440211108893698,-0.9678079975112615,-0.06632189735120068,0.9259824428086272
t_106,0.5575608416497293,-0.6119749681469884,-0.9434996270154847,0.01696190552783346,0.9541965632590084
t_107,0.48652801944938745,-0.6756814580578289,-0.9126429666123359,0.10012798554657276,0.9757881525011852
t_108,0.4121184852417566,-0.7346984304047954,-0.8754521746884285,0.182599134631134,0.9906073556948704
t_109,0.33484867293726317,-0.7886162822232242,-0.8321853712052651,0.26380296782476864,0.9985513212480434
t_110,0.2552548679965177,-0.8370608006201992,-0.78314284623659,0.3431758958836468,0.9995649146508786
t_111,0.17388948538043356,-0.8796957599716702,-0.72866497582717,0.4201670368266409,0.9936411011327626
t_112,0.0913172355547493,-0.9162252554717106,-0.669129859637846,0.4942420392912703,0.9808209944866031
t_113,0.008111205158486352,-0.946395756838108,-0.6049506967725873,0.5648867911601159,0.9611935717215683
t_114,-0.0751511204618093,-0.9699978679206785,-0.5365729180004349,0.6316109877182386,0.934895055524683
t_115,-0.1578918652467161,-0.9868677799998744,-0.46447109427595323,0.6939515345770562,0.9021079688172718
t_116,-0.2395367731303159,-0.9968884086891802,-0.3891456430143488,0.7514757617469594,0.8630598679680195
t_117,-0.31951919362227366,-0.9999902065507035,-0.3111193549811273,0.8037844265516209,0.8180217634546941
t_118,-0.3972840146039623,-0.9961516457840616,-0.23093376590116807,0.8505144845424771,0.7673062389358243
t_119,-0.47229151504338174,-0.9853993676385011,-0.1491453979697703,0.8913416091820802,0.7112652817867579
t_120,-0.5440211108893698,-0.9678079975112615,-0.06632189735120068,0.9259824428086272,0.6502878401571168
t_121,-0.6119749681469884,-0.9434996270154847,0.01696190552783346,0.9541965632590084,0.5847971235047204
t_122,-0.6756814580578289,-0.9126429666123359,0.10012798554657276,0.9757881525011852,0.5152476653414041
t_123,-0.7346984304047954,-0.8754521746884285,0.182599134631134,0.9906073556948704,0.4421221685765394
t_124,-0.7886162822232242,-0.8321853712052651,0.26380296782476864,0.9985513212480434,0.3659281553529311
t_125,-0.8370608006201992,-0.78314284623659,0.3431758958836468,0.9995649146508786,0.28719444462663346
t_126,-0.8796957599716702,-0.72866497582717,0.4201670368266409,0.9936411011327626,0.2064674819377966
t_127,-0.9162252554717106,-0.669129859637846,0.4942420392912703,0.9808209944866031,0.12430754684551461
t_128,-0.946395756838108,-0.6049506967725873,0.5648867911601159,0.9611935717215683,0.041284864348666135
t_129,-0.9699978679206785,-0.5365729180004349,0.6316109877182386,0.934895055524683,-0.04202435271884079
t_130,-0.9868677799998744,-0.46447109427595323,0.6939515345770562,0.9021079688172718,-0.1250419028509371
t_131,-0.9968884086891802,-0.3891456430143488,0.7514757617469594,0.8630598679680195,-0.20719160883451032
t_132,-0.9999902065507035,-0.3111193549811273,0.8037844265516209,0.8180217634546941,-0.2879033166650653
t_133,-0.9961516457840616,-0.23093376590116807,0.8505144845424771,0.7673062389358243,-0.36661685265873356
t_134,-0.9853993676385011,-0.1491453979697703,0.8913416091820802,0.7112652817867579,-0.4427859112966046
t_135,-0.9678079975112615,-0.06632189735120068,0.9259824428086272,0.6502878401571168,-0.5158818468181093
t_136,-0.9434996270154847,0.01696190552783346,0.9541965632590084,0.5847971235047204,-0.5853973422480775
t_137,-0.9126429666123359,0.10012798554657276,0.9757881525011852,0.5152476653414041,-0.6508499303929872
t_138,-0.8754521746884285,0.182599134631134,0.9906073556948704,0.4421221685765394,-0.711785342369123
t_139,-0.8321853712052651,0.26380296782476864,0.9985513212480434,0.3659281553529311,-0.7677806604223864
t_140,-0.78314284623659,0.3431758958836468,0.9995649146508786,0.28719444462663346,-0.8184472531579431
t_141,-0.72866497582717,0.4201670368266409,0.9936411011327626,0.2064674819377966,-0.8634334728079056
t_142,-0.669129859637846,0.4942420392912703,0.9808209944866031,0.12430754684551461,-0.9024270958168275
t_143,-0.6049506967725873,0.5648867911601159,0.9611935717215683,0.041284864348666135,-0.9351574898063884
t_144,-0.5365729180004349,0.6316109877182386,0.934895055524683,-0.04202435271884079,-0.9613974918795568
t_145,-0.46447109427595323,0.6939515345770562,0.9021079688172718,-0.1250419028509371,-0.9809649852279865
t_146,-0.3891456430143488,0.7514757617469594,0.8630598679680195,-0.20719160883451032,-0.9937241631003677
t_147,-0.3111193549811273,0.8037844265516209,0.8180217634546941,-0.2879033166650653,-0.9995864713592172
t_148,-0.23093376590116807,0.8505144845424771,0.7673062389358243,-0.36661685265873356,-0.9985112230843631
t_149,-0.1491453979697703,0.8913416091820802,0.7112652817867579,-0.4427859112966046,-0.9905058809575337
t_150,-0.06632189735120068,0.9259824428086272,0.6502878401571168,-0.5158818468181093,-0.9756260054681576
t_151,0.01696190552783346,0.9541965632590084,0.5847971235047204,-0.5853973422480775,-0.9539748692998697
t_152,0.10012798554657276,0.9757881525011852,0.5152476653414041,-0.6508499303929872,-0.9257027405740313
t_153,0.182599134631134,0.9906073556948704,0.4421221685765394,-0.711785342369123,-0.8910058399248534
t_154,0.26380296782476864,0.9985513212480434,0.3659281553529311,-0.7677806604223864,-0.8501249786445022
t_155,0.3431758958836468,0.9995649146508786,0.28719444462663346,-0.8184472531579431,-0.8033438873499974
t_156,0.4201670368266409,0.9936411011327626,0.2064674819377966,-0.8634334728079056,-0.7509872467716762
t_157,0.4942420392912703,0.9808209944866031,0.12430754684551461,-0.9024270958168275,-0.6934184343304399
t_158,0.5648867911601159,0.9611935717215683,0.041284864348666135,-0.9351574898063884,-0.6310370021434274
t_159,0.6316109877182386,0.934895055524683,-0.04202435271884079,-0.9613974918795568,-0.5642759039618552
t_160,0.6939515345770562,0.9021079688172718,-0.1250419028509371,-0.9809649852279865,-0.49359849028731817
t_161,0.7514757617469594,0.8630598679680195,-0.20719160883451032,-0.9937241631003677,-0.4194952925216298
t_162,0.8037844265516209,0.8180217634546941,-0.2879033166650653,-0.9995864713592172,-0.34248061846961253
t_163,0.8505144845424771,0.7673062389358243,-0.36661685265873356,-0.9985112230843631,-0.2630889828235674
t_164,0.8913416091820802,0.7112652817867579,-0.4427859112966046,-0.9905058809575337,-0.1818713974032679
t_165,0.9259824428086272,0.6502878401571168,-0.5158818468181093,-0.9756260054681576,-0.09939154689884817
t_166,0.9541965632590084,0.5847971235047204,-0.5853973422480775,-0.9539748692998697,-0.01622187665862769
t_167,0.9757881525011852,0.5152476653414041,-0.6508499303929872,-0.9257027405740313,0.06706038032583102
t_168,0.9906073556948704,0.4421221685765394,-0.711785342369123,-0.8910058399248534,0.14987720966295234
t_169,0.9985513212480434,0.3659281553529311,-0.7677806604223864,-0.8501249786445022,0.23165382722756275
t_170,0.9995649146508786,0.28719444462663346,-0.8184472531579431,-0.8033438873499974,0.31182266840794354
t_171,0.9936411011327626,0.2064674819377966,-0.8634334728079056,-0.7509872467716762,0.3898273272463786
t_172,0.9808209944866031,0.12430754684551461,-0.9024270958168275,-0.6934184343304399,0.46512641813382194
t_173,0.9611935717215683,0.041284864348666135,-0.9351574898063884,-0.6310370021434274,0.5371973332570009
t_174,0.934895055524683,-0.04202435271884079,-0.9613974918795568,-0.5642759039618552,0.605539869719601
t_175,0.9021079688172718,-0.1250419028509371,-0.9809649852279865,-0.49359849028731817,0.669679701163716
t_176,0.8630598679680195,-0.20719160883451032,-0.9937241631003677,-0.4194952925216298,0.7291716697971385
t_177,0.8180217634546941,-0.2879033166650653,-0.9995864713592172,-0.34248061846961253,0.7836028759783554
t_178,0.7673062389358243,-0.36661685265873356,-0.9985112230843631,-0.2630889828235674,0.832595543916172
t_179,0.7112652817867579,-0.4427859112966046,-0.9905058809575337,-0.1818713974032679,0.8758096435948793
t_180,0.6502878401571168,-0.5158818468181093,-0.9756260054681576,-0.09939154689884817,0.9129452507276277
t_181,0.5847971235047204,-0.5853973422480775,-0.9539748692998697,-0.01622187665862769,0.9437446283589035
t_182,0.5152476653414041,-0.6508499303929872,-0.9257027405740313,0.06706038032583102,0.9679940156689639
t_183,0.4421221685765394,-0.711785342369123,-0.8910058399248534,0.14987720966295234,0.9855251115651197
t_184,0.3659281553529311,-0.7677806604223864,-0.8501249786445022,0.23165382722756275,0.9962162427631032
t_185,0.28719444462663346,-0.8184472531579431,-0.8033438873499974,0.31182266840794354,0.999993208251576
t_186,0.2064674819377966,-0.8634334728079056,-0.7509872467716762,0.3898273272463786,0.9968297942787993
t_187,0.12430754684551461,-0.9024270958168275,-0.6934184343304399,0.46512641813382194,0.9867479562872524
t_188,0.041284864348666135,-0.9351574898063884,-0.6310370021434274,0.5371973332570009,0.9698176665334993
t_189,-0.04202435271884079,-0.9613974918795568,-0.5642759039618552,0.605539869719601,0.9461564284508708
t_190,-0.1250419028509371,-0.9809649852279865,-0.49359849028731817,0.669679701163716,0.9159284611255192
t_191,-0.20719160883451032,-0.9937241631003677,-0.4194952925216298,0.7291716697971385,0.8793435595459028
t_192,-0.2879033166650653,-0.9995864713592172,-0.34248061846961253,0.7836028759783554,0.836655638536056
t_193,-0.3666168526587303,-0.9985112230843634,-0.26308898282357085,0.8325955439161701,0.7881609704784116
t_194,-0.44278591129660777,-0.9905058809575331,-0.18187139740326444,0.875809643594881,0.7341961290570568
t_195,-0.5158818468181093,-0.9756260054681576,-0.09939154689884817,0.9129452507276277,0.675135653292801
t_196,-0.5853973422480746,-0.9539748692998709,-0.016221876658631243,0.9437446283589023,0.6113894480825791
t_197,-0.65084993039299,-0.92570274057403,0.06706038032583457,0.9679940156689648,0.5433999392846068
t_198,-0.711785342369123,-0.8910058399248534,0.14987720966295234,0.9855251115651197,0.47163900309419615
t_199,-0.767780660422384,-0.8501249786445041,0.23165382722755928,0.9962162427631029,0.39660469102164086
t_200,-0.8184472531579452,-0.8033438873499953,0.3118226684079469,0.999993208251576,0.31881777320227467
t_201,-0.8634334728079056,-0.7509872467716762,0.3898273272463786,0.9968297942787993,0.23881812402958275
t_202,-0.9024270958168259,-0.6934184343304424,0.4651264181338188,0.986747956287253,0.15716097519658104
t_203,-0.9351574898063897,-0.6310370021434246,0.5371973332570039,0.9698176665334984,0.07441306215101536
t_204,-0.9613974918795568,-0.5642759039618552,0.605539869719601,0.9461564284508708,-0.008851309290403876
t_205,-0.9809649852279858,-0.4935984902873213,0.6696797011637134,0.9159284611255206,-0.09205424886938907
t_206,-0.993724163100368,-0.4194952925216266,0.7291716697971409,0.879343559545901,-0.17461829269098467
t_207,-0.9995864713592172,-0.34248061846961253,0.7836028759783554,0.836655638536056,-0.25597041106933305
t_208,-0.9985112230843634,-0.26308898282357085,0.8325955439161701,0.7881609704784116,-0.33554598559816934
t_209,-0.9905058809575331,-0.18187139740326444,0.875809643594881,0.7341961290570568,-0.41279272784341564
t_210,-0.9756260054681576,-0.09939154689884817,0.9129452507276277,0.675135653292801,-0.4871745124605095
t_211,-0.9539748692998709,-0.016221876658631243,0.9437446283589023,0.6113894480825791,-0.5581750981330257
t_212,-0.92570274057403,0.06706038032583457,0.9679940156689648,0.5433999392846068,-0.6253017105076292
t_213,-0.8910058399248534,0.14987720966295234,0.9855251115651197,0.47163900309419615,-0.688088462258297
t_214,-0.8501249786445041,0.23165382722755928,0.9962162427631029,0.39660469102164086,-0.7460995865431241
t_215,-0.8033438873499953,0.3118226684079469,0.999993208251576,0.31881777320227467,-0.7989324614120955
t_216,-0.7509872467716762,0.3898273272463786,0.9968297942787993,0.23881812402958275,-0.8462204041751706
t_217,-0.6934184343304424,0.4651264181338188,0.986747956287253,0.15716097519658104,-0.8876352163365927
t_218,-0.6310370021434246,0.5371973332570039,0.9698176665334984,0.07441306215101536,-0.9228894614324502
t_219,-0.5642759039618552,0.605539869719601,0.9461564284508708,-0.008851309290403876,-0.9517384599623535
t_220,-0.4935984902873213,0.6696797011637134,0.9159284611255206,-0.09205424886938907,-0.9739819875695561
t_221,-0.4194952925216266,0.7291716697971409,0.879343559545901,-0.17461829269098467,-0.9894656646834006
t_222,-0.34248061846961253,0.7836028759783554,0.836655638536056,-0.25597041106933305,-0.9980820279793963
t_223,-0.26308898282357085,0.8325955439161701,0.7881609704784116,-0.33554598559816934,-0.9997712762205387
t_224,-0.18187139740326444,0.875809643594881,0.7341961290570568,-0.41279272784341564,-0.9945216853034028
t_225,-0.09939154689884817,0.9129452507276277,0.675135653292801,-0.4871745124605095,-0.9823696896284233
t_226,-0.016221876658631243,0.9437446283589023,0.6113894480825791,-0.5581750981330257,-0.9633996292296123
t_227,0.06706038032583457,0.9679940156689648,0.5433999392846068,-0.6253017105076292,-0.9377431644187428
t_228,0.14987720966295234,0.9855251115651197,0.47163900309419615,-0.688088462258297,-0.9055783620066239
t_229,0.23165382722755928,0.9962162427631029,0.39660469102164086,-0.7460995865431241,-0.8671284594434631
t_230,0.3118226684079469,0.999993208251576,0.31881777320227467,-0.7989324614120955,-0.8226603154557323
t_231,0.3898273272463786,0.9968297942787993,0.23881812402958275,-0.8462204041751706,-0.7724825579327705
t_232,0.4651264181338188,0.986747956287253,0.15716097519658104,-0.8876352163365927,-0.7169434419175605
t_233,0.5371973332570039,0.9698176665334984,0.07441306215101536,-0.9228894614324502,-0.6564284325681702
t_234,0.605539869719601,0.9461564284508708,-0.008851309290403876,-0.9517384599623535,-0.5913575298651244
t_235,0.6696797011637134,0.9159284611255206,-0.09205424886938907,-0.9739819875695561,-0.5221823536323542
t_236,0.7291716697971409,0.879343559545901,-0.17461829269098467,-0.9894656646834006,-0.4493830091029646
t_237,0.7836028759783554,0.836655638536056,-0.25597041106933305,-0.9980820279793963,-0.3734647547841147
t_238,0.8325955439161701,0.7881609704784116,-0.33554598559816934,-0.9997712762205387,-0.2949544957474166
t_239,0.875809643594881,0.7341961290570568,-0.41279272784341564,-0.9945216853034028,-0.2143971266829702
t_240,0.9129452507276277,0.675135653292801,-0.4871745124605095,-0.9823696896284233,-0.13235175009777303
t_241,0.9437446283589023,0.6113894480825791,-0.5581750981330257,-0.9633996292296123,-0.04938779590578885
t_242,0.9679940156689648,0.5433999392846068,-0.6253017105076292,-0.9377431644187428,0.033918930658563516
t_243,0.9855251115651197,0.47163900309419615,-0.688088462258297,-0.9055783620066239,0.11699024537436405
t_244,0.9962162427631029,0.39660469102164086,-0.7460995865431241,-0.8671284594434631,0.19924959787935873
t_245,0.999993208251576,0.31881777320227467,-0.7989324614120955,-0.8226603154557323,0.2801260731754186
t_246,0.9968297942787993,0.23881812402958275,-0.8462204041751706,-0.7724825579327705,0.3590583540221683
t_247,0.986747956287253,0.15716097519658104,-0.8876352163365927,-0.7169434419175605,0.43549861671811213
t_248,0.9698176665334984,0.07441306215101536,-0.9228894614324502,-0.6564284325681702,0.5089163332308128
t_249,0.9461564284508708,-0.008851309290403876,-0.9517384599623535,-0.5913575298651244,0.5788019532877502
t_250,0.9159284611255206,-0.09205424886938907,-0.9739819875695561,-0.5221823536323542,0.644670440872605
t_251,0.879343559545901,-0.17461829269098467,-0.9894656646834006,-0.4493830091029646,0.7060646405821179
t_252,0.836655638536056,-0.25597041106933305,-0.9980820279793963,-0.3734647547841147,0.7625584504796027
t_253,0.7881609704784116,-0.33554598559816934,-0.9997712762205387,-0.2949544957474166,0.8137597794241775
t_254,0.7341961290570568,-0.41279272784341564,-0.9945216853034028,-0.2143971266829702,0.8593132683505391
t_255,0.675135653292801,-0.4871745124605095,-0.9823696896284233,-0.13235175009777303,0.8989027566124672
t_256,0.6113894480825791,-0.5581750981330257,-0.9633996292296123,-0.04938779590578885,0.9322534762725948
t_257,0.5433999392846068,-0.6253017105076292,-0.9377431644187428,0.033918930658563516,0.9591339591091019
t_258,0.47163900309419615,-0.688088462258297,-0.9055783620066239,0.11699024537436405,0.979357643103917
t_259,0.39660469102164086,-0.7460995865431241,-0.8671284594434631,0.19924959787935873,0.9927841672627165
t_260,0.31881777320227467,-0.7989324614120955,-0.8226603154557323,0.2801260731754186,0.999320345780098
t_261,0.23881812402958275,-0.8462204041751706,-0.7724825579327705,0.3590583540221683,0.9989208147888241
t_262,0.15716097519658104,-0.8876352163365927,-0.7169434419175605,0.43549861671811213,0.9915883472044141
t_263,0.07441306215101536,-0.9228894614324502,-0.6564284325681702,0.5089163332308128,0.9773738334799255
t_264,-0.008851309290403876,-0.9517384599623535,-0.5913575298651244,0.5788019532877502,0.956375928404503
t_265,-0.09205424886938907,-0.9739819875695561,-0.5221823536323542,0.644670440872605,0.9287403663970526
t_266,-0.17461829269098467,-0.9894656646834006,-0.4493830091029646,0.7060646405821179,0.8946589500472041
t_267,-0.25597041106933305,-0.9980820279793963,-0.3734647547841147,0.7625584504796027,0.8543682189235223
t_268,-0.33554598559816934,-0.9997712762205387,-0.2949544957474166,0.8137597794241775,0.8081478078879853
t_269,-0.41279272784341564,-0.9945216853034028,-0.2143971266829702,0.8593132683505391,0.756318506310753
t_270,-0.4871745124605095,-0.9823696896284233,-0.13235175009777303,0.8989027566124672,0.6992400316550977
t_271,-0.5581750981330257,-0.9633996292296123,-0.04938779590578885,0.9322534762725948,0.6373085328847411
t_272,-0.6253017105076292,-0.9377431644187428,0.033918930658563516,0.9591339591091019,0.5709538410210546
