timestamp,loss,grad_norm,learning_rate,val_loss
step_38,1.8655833228845182,0.24724496502888377,0.001,2.1325866702751073
step_39,1.8473678715668544,0.2776924600286125,0.001,2.1135455080260543
step_40,1.8111996073988466,0.2379355311682152,0.001,2.089477911413174
step_41,1.7742287653891249,0.34425991551790724,0.001,2.040458504880233
step_42,1.833331526895531,0.3140420256765517,0.001,2.149301940642843
step_43,1.750903754411587,0.2938930328239067,0.001,2.0232336871937484
step_44,1.801253559577845,0.2159542030989518,0.001,2.101160183908786
step_45,1.7675999172510803,0.3766773097869065,0.001,2.054111470381104
step_46,1.746311164452934,0.27391751747909204,0.001,1.9708124475855924
step_47,1.738737929724164,0.29041516155023445,0.001,2.060156639325178
step_48,1.7122311655900977,0.3160195922602556,0.001,1.9219957978383402
step_49,1.7062266787530402,0.31305739400455496,0.001,1.9868794809415813
step_50,1.732843941304513,0.2977925911835365,0.001,1.959253186128363
step_51,1.702846232738861,0.32584935492068967,0.001,1.973022917934838
step_52,1.6695517609416244,0.3566692198793444,0.001,1.9226214024100035
step_53,1.687482905787889,0.3637036620047224,0.001,1.9588835112730478
step_54,1.6692058780332728,0.4076397617550262,0.001,1.9268978509674282
step_55,1.6476053022379884,0.30559835187915146,0.001,1.9392291576268006
step_56,1.6460073931146675,0.32596888275696057,0.001,1.9287804452918325
step_57,1.623543698626571,0.21367151153731773,0.001,1.8760579479870498
step_58,1.6286221111835635,0.26959949107195924,0.001,1.8990480192923702
step_59,1.6264637724570976,0.25025037892002916,0.001,1.8859798916462982
step_60,1.6007334507853197,0.22584873648963594,0.001,1.8544319753950964
step_61,1.5941521502488505,0.2627358550405066,0.001,1.8489633403930803
step_62,1.595276623249559,0.2711231408027851,0.001,1.846578682453033
step_63,1.5963314502553505,0.2643666682157149,0.001,1.8472078686157007
step_64,1.5666573975225844,0.4133005155325442,0.001,1.7457869180276264
step_65,1.571136489973908,0.2846877490109392,0.001,1.8038010370050992
step_66,1.585947180183654,0.29957134243696026,0.001,1.8910675683244689
step_67,1.5298127557795265,0.3175256020674055,0.001,1.7445592440962086
step_68,1.5156376610391666,0.30312415632257655,0.001,1.7345061644345685
step_69,1.5243520195913274,0.19474860661379179,0.001,1.8130788531883142
step_70,1.5078677473990048,0.3871452753116996,0.001,1.703834545725661
step_71,1.5080183009720391,0.45824710507384425,0.001,1.7081291706246562
step_72,1.4632755709136738,0.272674523233168,0.001,1.696941559370403
step_73,1.4981161013730033,0.3645183344010713,0.001,1.7151231446271542
step_74,1.4433254527128294,0.2782485097762457,0.001,1.6970309514638064
step_75,1.4758580017935043,0.2021530607312498,0.001,1.696185156711885
step_76,1.485735187153105,0.4063274068475218,0.001,1.725446064389614
step_77,1.455237428122388,0.23798971660071355,0.001,1.648225756121721
step_78,1.4413214215625019,0.32515988704067644,0.001,1.67492516053047
step_79,1.4222025098029967,0.24240288857882422,0.001,1.6121994310404486
step_80,1.4000623132689287,0.33217045913819965,0.001,1.5407032270778982
step_81,1.408022596308926,0.32249391660506055,0.001,1.6648863674952128
step_82,1.4076514349155593,0.3500641969757055,0.001,1.6068290279994604
step_83,1.3829252705450854,0.26628034807812667,0.001,1.6361841345839032
step_84,1.4093360034464435,0.32436989632313074,0.001,1.720644469870263
step_85,1.3804930038176886,0.33101748255144003,0.001,1.596794700967097
step_86,1.3684400893485402,0.41580856738857586,0.001,1.6189042468419346
step_87,1.3366756060906082,0.2800076838857392,0.001,1.550027043155248
step_88,1.3721653868103967,0.232577646509331,0.001,1.510323347221302
step_89,1.3102597410693693,0.29644442683293903,0.001,1.5037026068585844
step_90,1.3472253679824664,0.2615162611060471,0.001,1.5125820429026544
step_91,1.2918422310242115,0.31645936793737184,0.001,1.4967201844324765
step_92,1.3441931203551825,0.3395397843989616,0.001,1.5401006209803514
step_93,1.343396257115326,0.2931816544236725,0.001,1.5250806040930827
step_94,1.2981246508459086,0.27075941776473034,0.001,1.4278712468877846
step_95,1.3038350300686505,0.31249427958810827,0.001,1.488542310252485
step_96,1.278650794550963,0.3185901912177638,0.001,1.521954531360038
step_97,1.2859583874806462,0.27461831963951466,0.001,1.461108729530055
step_98,1.2761100832425385,0.23676172144792787,0.001,1.4637687750829769
step_99,1.2710867751926758,0.3922339343883095,0.001,1.4900540043949781
step_100,1.2829473477292581,0.264352572945038,0.001,1.4954870961857338
step_101,1.231928188375376,0.31559803483454346,0.001,1.4292795344442482
step_102,1.2318818943009164,0.3999689902580745,0.001,1.4336853883285738
step_103,1.201694661017731,0.32764299432979044,0.001,1.3697265056036905
step_104,1.232360526951475,0.3232882395457091,0.001,1.4289305860135424
step_105,1.1841781154551712,0.24208401281932077,0.001,1.3849835575306844
step_106,1.2436574657145831,0.39515764433312506,0.001,1.4843011327313635
step_107,1.1692387219847327,0.33847410604682254,0.001,1.2871358242489894
step_108,1.2353811147065916,0.3126674701411024,0.001,1.3864532182732692
step_109,1.236110077193525,0.3321985435145436,0.001,1.3647921221040096
step_110,1.1946274316801204,0.263443004616731,0.001,1.3771604108312456
step_111,1.1723429835378887,0.36867469431343275,0.001,1.3054958394230647
step_112,1.1809263251074604,0.39070941702999884,0.001,1.3332564649044714
step_113,1.1717648261194697,0.31010008204750383,0.001,1.3268384843710324
step_114,1.1735253879024725,0.3048525140904948,0.001,1.3212411709443495
step_115,1.1888652809499047,0.3395807498294901,0.001,1.3621818647417143
step_116,1.1339904375309287,0.2607818688894737,0.001,1.3410172323373843
step_117,1.1369346244022873,0.3229719101932378,0.001,1.3019411170358424
step_118,1.1453736699366586,0.2942010434937058,0.001,1.3400953366014692
step_119,1.1226033435507625,0.3414793648559261,0.001,1.311165368363866
step_120,1.117197992694711,0.25701113797867065,0.001,1.2565740918826036
step_121,1.0980183824735636,0.2507756178357595,0.001,1.2886950324822197
step_122,1.1052440649070814,0.3785050488786265,0.001,1.3394105694742977
step_123,1.100043375319113,0.22259913988283136,0.001,1.2536062756707715
step_124,1.0914743565398033,0.22557788274235993,0.001,1.2476807117016822
step_125,1.0921819974871714,0.2770286076901312,0.001,1.2329565194228613
step_126,1.064768794607182,0.3893341865179706,0.001,1.2196947313893285
step_127,1.0568850640969782,0.2813550804652437,0.001,1.244048134952886
step_128,1.0533682876299362,0.3240923654665914,0.001,1.2332100792414176
step_129,1.0756612016239337,0.3699847335598325,0.001,1.2204959224784315
step_130,1.076988483245654,0.2603573200094315,0.001,1.2266405594225251
step_131,1.0719485066169254,0.3411187701555588,0.001,1.2328037091274162
step_132,1.0179291528654852,0.32808299135466623,0.001,1.151707344810811
step_133,1.017047902432217,0.2675932872785701,0.001,1.1769999089940628
step_134,0.9869104055315181,0.31803815766059945,0.001,1.140164254952544
step_135,1.0114830242640245,0.3518463646725178,0.001,1.1815486906144108
step_136,1.0049272084344638,0.2664991689114538,0.001,1.1765208339634912
step_137,0.980647373200378,0.2833688785122944,0.001,1.1088130833561942
step_138,1.0063187421142938,0.31055632611953826,0.001,1.1583701908803663
step_139,1.021606679249577,0.3114031517316004,0.001,1.1653979136004968
step_140,0.9687171057357317,0.33609248984288653,0.001,1.1298690679716419
step_141,1.01601062668509,0.2626272583274096,0.001,1.169204761890424
step_142,0.9799163456418314,0.2956194570375217,0.001,1.1272155038279195
step_143,0.9409304929477794,0.3412492767012826,0.001,1.1016662430299053
step_144,0.9919969420017868,0.4124787183247175,0.001,1.1312274674929816
step_145,0.9628656997409434,0.300489178256167,0.001,1.1655611182233385
step_146,0.9231999473921754,0.3242883985103699,0.001,1.0175549984775485
step_147,0.9004631865614666,0.1989583604256031,0.001,0.9940796078744354
step_148,0.9677796468579063,0.2565819793517115,0.001,1.1061228641081495
step_149,0.9174674892026379,0.33054752391123726,0.001,1.022028766848009
step_150,0.9614632609234811,0.2503447292866359,0.001,1.0827379269226445
step_151,0.931971175377387,0.30123556104139315,0.001,1.1145075543465817
step_152,0.9263640999863112,0.23960828558195627,0.001,1.0485086567613684
step_153,0.90697313762634,0.33625211105656205,0.001,1.0545328985346571
step_154,0.9105469218392868,0.34348036100016927,0.001,1.0312740675998315
step_155,0.9047488588884405,0.3090380202166643,0.001,1.08630662620465
step_156,0.9000743309485895,0.28246005455926326,0.001,1.003710369459509
step_157,0.9103699726389944,0.270617731287648,0.001,1.0572360190708805
step_158,0.8532529450407562,0.35215934794075054,0.001,0.9412827537572115
step_159,0.8704065958143286,0.352929056742632,0.001,0.960933463107246
step_160,0.879064537035293,0.3037128040540245,0.001,0.9809675131906015
step_161,0.9022441960567472,0.37493891511622085,0.001,0.9784323003574107
step_162,0.8411691423346065,0.3404116101246503,0.001,0.9282537896237779
step_163,0.8571709389241793,0.30647760441669164,0.001,1.0065020822322068
step_164,0.8553045098863467,0.3047610459901019,0.001,0.9602981988487842
step_165,0.880473621319383,0.2752343071549108,0.001,1.0227366511445706
step_166,0.8392812218374889,0.3053161745367217,0.001,0.9601285119811132
step_167,0.8411828769514563,0.24931095708947515,0.001,0.9912526923213157
step_168,0.8676615851801007,0.31215740488897165,0.001,1.0197808811695472
step_169,0.851120888719464,0.346399289049534,0.001,0.987889724568157
step_170,0.8336135079977279,0.3432003636010395,0.001,0.9607205039654705
step_171,0.8049286831663868,0.3011924177227966,0.001,0.8690155238951615
step_172,0.8193574136530632,0.32066861681487496,0.001,0.9793404489904413
step_173,0.8175988325661534,0.34640699105907746,0.001,0.9402225320253341
step_174,0.7892309534136283,0.22943101411403527,0.001,0.878523565081554
step_175,0.7775338685827211,0.3316853905259629,0.001,0.8879355082991802
step_176,0.8114484383096073,0.3036715714915742,0.001,0.9644871903977124
step_177,0.8164601154841845,0.2677330996111424,0.001,0.9306996539784591
step_178,0.779842436399258,0.21893439621295294,0.001,0.9170753162211728
step_179,0.8095461104166318,0.29967858043629014,0.001,0.9161822604256565
step_180,0.802887809561151,0.18275188554922545,0.001,0.9286452368733848
step_181,0.7792630013898451,0.27145714727372633,0.001,0.9378996875211031
step_182,0.7911675936008479,0.2869421376151021,0.001,0.90724185293942
step_183,0.7593757524479202,0.2743940045672849,0.001,0.8340361175091922
step_184,0.790146164279151,0.35140000751453515,0.001,0.9326130788552072
step_185,0.7360988920774132,0.4040422582316667,0.001,0.905918683855743
step_186,0.7572124566845116,0.25478896739300116,0.001,0.8448014226808633
step_187,0.7573151130864585,0.25434929298612136,0.001,0.8698860535217255
step_188,0.7662368238905698,0.22465881281584332,0.001,0.9413442083420269
step_189,0.7713446878867763,0.23814570751812703,0.001,0.8446371522423816
step_190,0.7299153131063096,0.2484428399849817,0.001,0.8314909852649404
step_191,0.6795597424344276,0.28856489723990103,0.001,0.8355793979469562
step_192,0.7044776019765313,0.2863465581585305,0.001,0.7654609662447847
step_193,0.7352264459651622,0.28873404053764223,0.001,0.9037324046497134
step_194,0.7222766924972122,0.2813910015880665,0.001,0.8471263712444674
step_195,0.7037194057268537,0.2330345911090374,0.001,0.8183357496795398
step_196,0.7060763486884687,0.3083157525169431,0.001,0.8232515209685409
step_197,0.6951226356934946,0.3210788186246227,0.001,0.851521928241815
step_198,0.6789537349248493,0.38687127536170574,0.001,0.7735126976338883
step_199,0.6815831290221734,0.42136102855758956,0.001,0.7884712473692569
step_200,0.7201547474898886,0.3408797120458933,0.001,0.7777601148621801
step_201,0.6910190437855827,0.27373401201646685,0.001,0.7544181225035428
step_202,0.6490491786704388,0.30511451218619423,0.001,0.7641141457949767
step_203,0.6882021653624003,0.28470857224194224,0.001,0.7674769807785153
step_204,0.6565814677565188,0.27224197027702746,0.001,0.7240770318263746
step_205,0.6682074356399793,0.2988556458015631,0.001,0.7415589060376573
step_206,0.6636103651525302,0.2619839980755799,0.001,0.7630177477678483
step_207,0.6743956182967925,0.308906261697438,0.001,0.789719487276042
step_208,0.6272399820929564,0.28106517507107476,0.001,0.7296281607088235
step_209,0.6691537025055179,0.2200998318629946,0.001,0.7743021054958856
step_210,0.6765326739201045,0.2910694652093909,0.001,0.7751698316638181
step_211,0.6575106928496265,0.3123559091978727,0.001,0.7763764172848268
step_212,0.6460704728764647,0.307624803517636,0.001,0.7195077106937033
step_213,0.6373572852218454,0.36265610186343256,0.001,0.7268357853353431
step_214,0.6335616713605133,0.27542483140402446,0.001,0.7522114985378117
step_215,0.6160292195531747,0.3455251097526025,0.001,0.6803244006583369
step_216,0.6081798152490727,0.3102969731047055,0.001,0.7033121716244879
step_217,0.6315218766014521,0.35312685604446997,0.001,0.7138752791356604
step_218,0.6306884158021496,0.2545091367325404,0.001,0.7630667490634383
step_219,0.6307579165705073,0.3268259382676619,0.001,0.7310079587953769
step_220,0.5986992056386745,0.28363142191663054,0.001,0.703557470339226
step_221,0.610352082279441,0.3061872331235796,0.001,0.661110309417306
step_222,0.6107042009698845,0.2654036304929549,0.001,0.6698097345027989
step_223,0.6003570253132987,0.20717478736936906,0.001,0.7113676788224763
step_224,0.6168811270804092,0.2973281950376643,0.001,0.6795998309059134
step_225,0.5773452230772724,0.2924438473265881,0.001,0.5912349946037767
step_226,0.5962953306639803,0.3332216011990038,0.001,0.6763827848081014
step_227,0.5792522798838744,0.30909836292843307,0.001,0.6766594438776524
step_228,0.6074991036943665,0.3009198339606574,0.001,0.6779312397025061
step_229,0.572887591364302,0.30909728709300427,0.001,0.7055067413188552
step_230,0.572225205941686,0.24737366702993346,0.001,0.6319557882289578
step_231,0.5332425904333534,0.31648969988405207,0.001,0.5723892503198904
step_232,0.5470584086822317,0.2011992692922648,0.001,0.5955775185970755
step_233,0.5796767877412258,0.23443229416873776,0.001,0.6141390358003287
step_234,0.5684741190171655,0.28294143555319934,0.001,0.6667109372753487
step_235,0.576340747351062,0.2995750534733443,0.001,0.6238590346622663
step_236,0.5556944620679914,0.32501297400749896,0.001,0.6215589626663541
step_237,0.5260822405747915,0.35513060304377425,0.001,0.5925371473654751
step_238,0.5433278435099512,0.30079811208656,0.001,0.6557411907617214
step_239,0.5534856715341154,0.2833387006821474,0.001,0.6569725226222051
step_240,0.5878743348250313,0.36938931290527555,0.001,0.6962416276691255
step_241,0.5192284215229076,0.4876029371532665,0.001,0.5611529711911861
step_242,0.5309976595244565,0.2650055402885715,0.001,0.6594540642988168
step_243,0.5436175892511295,0.22864375185732072,0.001,0.6331878429566357
step_244,0.5429492389635284,0.2840758488220643,0.001,0.5877859311286217
step_245,0.5143279475702346,0.27815754904377993,0.001,0.592159085573971
step_246,0.5152669451457323,0.33676102021222254,0.001,0.5640585619760068
step_247,0.4878928589816474,0.263030327806538,0.001,0.601543507220338
step_248,0.5079317332188807,0.41704044438956117,0.001,0.5988660202332586
step_249,0.49299929935810377,0.2582856901608421,0.001,0.5742503684036337
step_250,0.489646489895693,0.41872893265158,0.001,0.5333667399532502
step_251,0.5237482603914864,0.37300649451300716,0.001,0.5990344872400691
step_252,0.4871605564091064,0.28634668288626913,0.001,0.5711011317944945
step_253,0.5215594632730364,0.30283584679981246,0.001,0.5577867099845661
step_254,0.5018756877006774,0.2663320914223752,0.001,0.5116599657330166
step_255,0.4840808310635406,0.2283774662606038,0.001,0.574298587941127
step_256,0.533936084373012,0.39293768283801983,0.001,0.5968302346955
step_257,0.4827434783069795,0.33443909996619176,0.001,0.5869935684152123
step_258,0.48077288574181726,0.29286820308642114,0.001,0.6190966990776766
step_259,0.48407252822532965,0.2757339278854427,0.001,0.5602808269753777
step_260,0.4949070110043559,0.24891790713907092,0.001,0.5616909784849026
step_261,0.45709455586496717,0.28608682232497123,0.001,0.5819664751081153
step_262,0.492382311525815,0.295372837464067,0.001,0.5382462974870962
step_263,0.4684630002508158,0.35253666638726033,0.001,0.521881845979418
step_264,0.50085995301175,0.23131818223690842,0.001,0.5672875571649563
step_265,0.5038841936543752,0.19960806154731597,0.001,0.6151192174230261
step_266,0.4291956177145324,0.29549600764670053,0.001,0.4883989182193798
step_267,0.47992006532431,0.14227284269378088,0.001,0.49437378073741756
step_268,0.44934158962122234,0.30184475201379934,0.001,0.48994632243063224
step_269,0.45348887982536695,0.24069134165947298,0.001,0.5094740227810183
step_270,0.43823168491851006,0.31220106505068684,0.001,0.5214090331635671
step_271,0.4811027837457803,0.26717907273918684,0.001,0.5437284466100776
step_272,0.45069255367524574,0.2852540366454606,0.001,0.5167367203134775
step_273,0.4158037237863893,0.3185877411785089,0.001,0.45071853554531055
step_274,0.42523381399859944,0.22059368980489247,0.001,0.5238489350182314
step_275,0.4389026078017904,0.357474599119,0.001,0.5129070494275034
step_276,0.4050052175511582,0.24581517845525674,0.001,0.4884939594020502
step_277,0.42113223469771643,0.24548279755625088,0.001,0.4789206960542052
step_278,0.4302957107300124,0.2494066300453352,0.001,0.48505570967111034
step_279,0.4216699836308094,0.17050051812705327,0.001,0.5000003869840227
step_280,0.4124326455635744,0.3652219712379289,0.001,0.43979381534032697
step_281,0.3945039169008346,0.359381197199334,0.001,0.4061278509620696
step_282,0.4108234782101575,0.32986683592429394,0.001,0.4625576169400366
step_283,0.3879038510584679,0.3094017617305817,0.001,0.4402597413821007
step_284,0.4441718750808438,0.32943239520051654,0.001,0.601869085286317
step_285,0.3830734422997913,0.2989162623352604,0.001,0.4085348239137464
step_286,0.436597857988468,0.3410918988876742,0.001,0.5247086714832702
step_287,0.3954826199397524,0.26274242123082187,0.001,0.3939146163008102
step_288,0.44276047010698755,0.32541096471481623,0.001,0.5013487421074481
step_289,0.42479669091788785,0.33754577683171794,0.001,0.5177741203976952
step_290,0.3712261725273626,0.264308202850163,0.001,0.43277335783849336
step_291,0.4083904148280495,0.34786174317246754,0.001,0.43938991054462084
step_292,0.4014256913392067,0.41026768959882715,0.001,0.48239720436841127
step_293,0.4139066427829933,0.2990406364866517,0.001,0.4990214495910263
step_294,0.4302033311886767,0.30533209936321676,0.001,0.5314531830117984
step_295,0.37426308673181297,0.32950493833154154,0.001,0.4575290499974938
step_296,0.374382249170783,0.35490620992744476,0.001,0.4102821886654079
step_297,0.3709879933081166,0.2999403824447435,0.001,0.48459588459363123
step_298,0.39096023460516577,0.34678923910272325,0.001,0.42765033815663756
step_299,0.3840253737632379,0.24117218150064568,0.001,0.42449598862755
step_300,0.41609920208961154,0.315,0.001,0.49855109638931205
step_301,0.46322039335822063,0.33075000000000004,0.001,0.5516137267644405
step_302,0.4773946186881557,0.3472875000000001,0.001,0.6009605364759247
step_303,0.4815722238065788,0.3646518750000001,0.001,0.5429320826335705
step_304,0.532065758857767,0.38288446875000015,0.001,0.6484194196519496
step_305,0.4992185155226222,0.4020286921875002,0.001,0.6001754516613763
step_306,0.5086887941647609,0.4221301267968752,0.001,0.6557923841608142
step_307,0.5093535777744551,0.443236633136719,0.001,0.5955435558248103
step_308,0.5042364978281745,0.465398464793555,0.001,0.5755702269673311
step_309,0.5040915760413502,0.48866838803323276,0.001,0.5632680814895225
step_310,0.49331931764484105,0.5131018074348944,0.001,0.5437856240743765
step_311,0.4666364500580154,0.5387568978066392,0.001,0.5116138141003279
step_312,0.4686248221639956,0.5656947426969712,0.001,0.5404717531379869
step_313,0.4468962919283779,0.5939794798318198,0.001,0.5520584891896981
step_314,0.46313756363214664,0.6236784538234108,0.001,0.5410778939732772
step_315,0.4654240014103288,0.6548623765145813,0.001,0.6142595863482491
step_316,0.49267426935033204,0.6876054953403105,0.001,0.6083227429922065
step_317,0.4166977622009191,0.721985770107326,0.001,0.4758491385331353
step_318,0.3508674148967326,0.7580850586126924,0.001,0.40484513344314366
step_319,0.37946120719997595,0.7959893115433271,0.001,0.4290558357231712
step_320,0.4153840086976694,0.8357887771204935,0.001,0.45755081143498844
step_321,0.45560729809502576,0.8775782159765182,0.001,0.48303077515804566
step_322,0.4628406834638785,0.9214571267753442,0.001,0.5730407224736556
step_323,0.5043989046957833,0.9675299831141114,0.001,0.5998063610306262
step_324,0.6099222887473588,1.015906482269817,0.001,0.7136722736696134
step_325,0.6140243718861335,1.0667018063833078,0.001,0.6126514103086014
step_326,0.7199563026862807,1.1200368967024732,0.001,0.8469736418294698
step_327,0.693481826495036,1.1760387415375968,0.001,0.8942607008056511
step_328,0.7805253934816694,1.2348406786144768,0.001,0.9418301021571742
step_329,0.7414352523581285,1.2965827125452007,0.001,0.9102521293252489
step_330,0.7400230630303044,1.3614118481724609,0.001,0.8294890858681525
step_331,0.822835976275836,1.429482440581084,0.001,0.8786409751253064
step_332,0.8852419047099566,1.5009565626101382,0.001,1.0861767506735962
step_333,1.0293551534638568,1.5760043907406451,0.001,1.2524603972436144
step_334,0.9593740590795693,1.6548046102776774,0.001,1.1060983375666638
step_335,1.00130570211456,1.7375448407915615,0.001,1.2211228429360101
step_336,1.0962836304743906,1.8244220828311397,0.001,1.2057985138928413
step_337,1.1213278435229628,1.9156431869726969,0.001,1.4008754861553996
step_338,1.255731205405344,2.0114253463213316,0.001,1.614816828238545
step_339,1.2829375221570534,2.111996613637398,0.001,1.6042837367282428
step_340,1.4369577635878632,2.2175964443192684,0.001,1.7962334877090045
step_341,1.5385808751153314,2.328476266535232,0.001,1.8967926627347478
step_342,1.5511512828006442,2.4449000798619935,0.001,1.7716520535578768
step_343,1.675116753616991,2.567145083855093,0.001,1.9882748954122726
step_344,1.740320874595693,2.695502338047848,0.001,2.0513469661923116
step_345,1.7843947648592917,2.8302774549502403,0.001,2.1564024284857326
step_346,1.7883278367570152,2.9717913276977526,0.001,2.1505144048949254
step_347,1.876346626867644,3.1203808940826403,0.001,2.2464331390483276
step_348,1.9008336650218505,3.2763999387867724,0.001,2.3344905480654687
step_349,2.106078962138262,3.440219935726111,0.001,2.4858089903392715
step_350,2.276734520167751,3.612230932512417,0.001,2.7943299083508606
step_351,2.1794230289928636,3.792842479138038,0.001,2.5612628536952404
step_352,2.220819448222438,3.98248460309494,0.001,2.7212708895231685
step_353,2.323411841467072,4.181608833249688,0.001,2.8227252702917602
step_354,2.4634329513482283,4.390689274912172,0.001,2.889599704719541
step_355,2.505979023039581,4.610223738657781,0.001,2.9154581554439987
step_356,2.5932776184062347,4.84073492559067,0.001,3.102881298381178
step_357,2.7101915333214572,5.082771671870204,0.001,3.19622715277668
step_358,2.8893081133094745,5.336910255463715,0.001,3.538704379614835
step_359,3.1270554237266333,5.6037557682369,0.001,3.808659832208324
step_360,3.266978539753244,5.883943556648745,0.001,3.9741681655321046
step_361,3.4470475762728827,6.1781407344811825,0.001,4.0836600846351105
step_362,3.6906590773441565,6.487047771205242,0.001,4.569709381290505
step_363,4.002372554411941,6.811400159765505,0.001,4.805770799145181
step_364,4.189706173825459,7.15197016775378,0.001,5.062621555394356
step_365,4.357078047906427,7.50956867614147,0.001,5.281133202615884
step_366,4.520939702653261,7.885047109948544,0.001,5.408462270461572
step_367,4.8548087394612285,8.279299465445972,0.001,5.840100730624939
step_368,5.054897986734485,8.69326443871827,0.001,6.143495280460238
step_369,5.270473539861853,9.127927660654183,0.001,6.350522628725848
step_370,5.475571705573216,9.584324043686893,0.001,6.460848562393882
step_371,5.691776147660412,10.063540245871238,0.001,6.726674863858234
step_372,5.938781106330386,10.5667172581648,0.001,7.017845011982117
step_373,6.261586299817745,11.095053121073041,0.001,7.583582392981986
step_374,6.5384100075222955,11.649805777126694,0.001,7.8366794245239495
step_375,6.839495029379012,12.232296065983029,0.001,8.02071919321529
step_376,7.007780120471133,12.843910869282182,0.001,8.39505775130642
step_377,7.321581490343608,13.486106412746292,0.001,8.778196398508653
step_378,7.515992956395692,14.160411733383606,0.001,9.032269259067698
step_379,7.771716332827101,14.868432320052786,0.001,9.220268492096205
step_380,8.115535187648574,15.611853936055427,0.001,9.717644404541184
step_381,8.561001395899858,16.3924466328582,0.001,10.340420413842217
step_382,8.978377927788193,17.21206896450111,0.001,10.80686350894345
step_383,9.250459713245272,18.072672412726167,0.001,11.004182060255106
step_384,9.46747765961521,18.976306033362476,0.001,11.660390491284867
step_385,9.732835063138785,19.9251213350306,0.001,11.657369733148716
step_386,10.083947214128044,20.92137740178213,0.001,12.070940309082276
step_387,10.424811698514098,21.96744627187124,0.001,12.309861139344957
step_388,10.733999242805398,23.0658185854648,0.001,12.730606782101933
step_389,11.149540237099314,24.21910951473804,0.001,13.30487054933583
step_390,11.51993201810499,25.430064990474943,0.001,13.847665138747312
step_391,11.916040155075924,26.70156823999869,0.001,14.40271063526168
step_392,12.349429625212359,28.036646651998623,0.001,14.844533103815918
step_393,12.693648281076381,29.438478984598557,0.001,15.306604588653576
step_394,13.15520330554944,30.910402933828486,0.001,15.83284238815442
step_395,13.719362032066249,32.45592308051991,0.001,16.443288475568714
step_396,14.29335945083911,34.07871923454591,0.001,17.10733695443641
step_397,15.022588669662602,35.782655196273204,0.001,18.13641819959319
step_398,15.680426539223358,37.571787956086865,0.001,18.677255278091735
step_399,16.17682622777818,39.45037735389121,0.001,19.33319194657739
step_400,16.79449897166279,41.42289622158577,0.001,20.20716064627407
step_401,17.35779785084322,43.494041032665066,0.001,20.971783383644436
step_402,18.052548333653935,45.66874308429832,0.001,21.417498623871147
step_403,18.716186262093807,47.952180238513236,0.001,22.14144572452131
step_404,19.371619352922796,50.3497892504389,0.001,23.17785137017518
step_405,20.070182860218473,52.867278712960854,0.001,24.04356273948
step_406,20.823333345952058,55.5106426486089,0.001,24.913189486588703
step_407,21.847083787620086,58.28617478103935,0.001,26.370793130593423
